feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,clip1,clip2,gaind,gainf,cdel,cbyp,x0,y0,mod_ampl,ngain,nbfbk,ncgain,rate_gain,noise_attack,fbk,tfbk,resonator_attack,attack_time,decay_time,sustain_level,release_time,initial_level
0.01,0.01,0.5542555,0.01,-399.49594,150.34348,45.60625,-26.983501,-36.405422,-11.558778,-1.5658959,-17.101965,-30.558016,-20.692606,-1.4386706,-0.13509838,-19.824144,0.0016800128,0.0013462767,0.0012917551,0.0031435578,0.016751008,0.0050807875,0.0018638269,0.010437241,0.25419715,1.0,0.3831124,0.014211443,650.3312,662.5109,0.03924771,0.40357322,0.277,0.21,0.167,0.471,0.148,1.034,0.511,0.644,0.766,0.543,0.422,0.839,0.269,0.315,0.28,0.654,0.021,0.273,0.899,0.458,0.308,0.549
0.01,0.01,0.5541283,0.01,-395.02426,146.5236,44.381462,-27.167793,-36.623592,-11.775038,-1.3597287,-16.46957,-30.025816,-20.793232,-2.1662989,-0.9642591,-20.21126,0.0020550455,0.0015812163,0.0014474861,0.0033020445,0.016707258,0.004724717,0.0014734233,0.009792626,0.25275773,1.0,0.384901,0.014914522,732.25116,768.98334,0.039230872,0.40362996,0.103,0.153,0.576,0.562,2.184,3.353,0.648,0.962,0.979,0.439,0.556,0.853,0.05,0.018,0.848,0.583,0.194,0.241,0.021,0.723,4.437,0.423
0.01,0.01,0.5542708,0.01,-399.00076,149.93637,45.615078,-26.902533,-36.39154,-11.581075,-1.5774446,-17.092377,-30.540838,-20.687912,-1.4482563,-0.13924061,-19.820063,0.0016756718,0.0013418186,0.0012873557,0.0031360097,0.016739748,0.0050761993,0.0018582357,0.0104254335,0.25418395,1.0,0.38312137,0.014202929,655.05743,673.24744,0.039230872,0.40358764,0.158,0.181,0.492,0.604,2.017,4.647,0.66,0.268,0.658,0.447,0.414,0.669,0.75,0.439,0.662,0.006,0.112,0.3,0.449,0.503,3.529,0.717
0.01,0.01,0.55424017,0.01,-400.61044,151.44986,45.97095,-27.53728,-37.121403,-11.475815,-0.71157366,-16.379185,-30.581064,-21.170515,-1.7325783,-0.084272236,-19.792198,0.0016254184,0.0013040071,0.0012649217,0.0031284685,0.016760034,0.005082307,0.0018762116,0.010501687,0.25426102,1.0,0.38299888,0.014099514,642.30566,642.4778,0.039236486,0.4035784,0.475,0.894,0.836,0.672,6.99,3.2,0.111,0.062,0.727,0.38,0.889,0.521,0.489,0.164,0.402,0.229,0.454,0.4,0.165,0.975,0.316,0.346
0.01,0.01,0.5542603,0.01,-400.43265,151.32506,46.016285,-27.477736,-37.10087,-11.480449,-0.7123742,-16.365376,-30.564383,-21.16186,-1.7252191,-0.06882829,-19.774876,0.0016176408,0.0012986362,0.0012607739,0.0031186598,0.016724575,0.005065967,0.0018668583,0.010478908,0.25424418,1.0,0.38299304,0.014080007,643.24554,645.6641,0.03922526,0.4037401,0.477,0.83,0.395,0.272,8.662,6.259,0.343,0.303,0.595,0.977,0.167,0.459,0.416,0.025,0.163,0.995,0.17,0.078,0.07,0.963,4.705,0.846
0.01,0.01,0.5542406,0.01,-399.12393,150.02898,45.59271,-26.94921,-36.413467,-11.580485,-1.5702612,-17.089817,-30.550516,-20.70207,-1.455836,-0.14867446,-19.833904,0.0016812162,0.0013463799,0.0012911381,0.0031413785,0.01675035,0.0050826357,0.0018645157,0.010436184,0.25419188,1.0,0.38311762,0.014212684,653.83624,670.403,0.039236486,0.40357262,0.184,0.251,0.657,0.656,9.538,8.979,0.814,0.522,0.788,0.071,0.603,0.55,0.193,0.275,0.809,0.186,0.099,0.081,0.045,0.737,1.33,0.026
0.01,0.01,0.55412936,0.01,-395.01212,146.52994,44.387497,-27.160435,-36.611996,-11.761784,-1.347693,-16.459414,-30.016243,-20.785196,-2.1630368,-0.9671584,-20.21648,0.002055961,0.0015813449,0.0014475383,0.0033013143,0.016703691,0.004723008,0.0014724832,0.009790301,0.2527544,1.0,0.3848966,0.014912369,732.3789,769.163,0.03922526,0.4036343,0.1,0.6,0.965,0.263,3.399,5.987,0.074,0.614,0.132,0.97,0.867,0.76,0.294,0.175,0.25,0.174,0.379,0.209,0.471,0.951,2.267,0.821
0.01,0.01,0.5542485,0.01,-399.36612,150.2128,45.605343,-26.965893,-36.41082,-11.5777235,-1.5872852,-17.117304,-30.558569,-20.69088,-1.4486164,-0.14612035,-19.833689,0.0016758555,0.0013426227,0.0012886949,0.003138842,0.016741196,0.0050752466,0.0018594336,0.010427217,0.25419024,1.0,0.3831142,0.014202206,651.5676,665.4228,0.039242096,0.40358555,0.355,0.505,0.652,0.603,4.689,0.017,0.557,0.455,0.748,0.43,0.264,0.809,0.593,0.381,0.708,0.173,0.134,0.15,0.729,0.645,3.357,0.363
0.01,0.01,0.55424047,0.01,-400.16116,151.06345,46.011417,-27.446814,-37.10591,-11.499715,-0.71589684,-16.351149,-30.553396,-21.169231,-1.7429706,-0.077488616,-19.767368,0.0016278605,0.0013056642,0.0012656896,0.003128324,0.016760392,0.0050823544,0.0018741499,0.010498046,0.2542531,1.0,0.3830134,0.014106237,645.2559,651.01733,0.039230872,0.40357876,0.602,0.196,0.503,0.314,0.715,1.813,0.09,0.673,0.78,0.416,0.086,0.536,0.625,0.278,0.538,0.772,0.112,0.405,0.259,0.474,3.008,0.68
0.01,0.01,0.5542717,0.01,-400.92758,151.75107,45.963795,-27.579811,-37.103855,-11.473745,-0.7050804,-16.402948,-30.585999,-21.173342,-1.7128458,-0.07740348,-19.790619,0.0016139835,0.0012966294,0.0012597938,0.0031187253,0.016724596,0.005065704,0.0018674905,0.010482643,0.25425246,1.0,0.3829845,0.014075044,640.298,636.4298,0.039219648,0.40373668,0.543,0.337,0.811,0.179,1.42,9.553,0.892,0.467,0.675,0.703,0.259,0.845,0.918,0.438,0.37,0.634,0.396,0.375,0.806,0.533,1.191,0.711
0.01,0.01,0.55423963,0.01,-398.78845,149.78775,45.599407,-26.89167,-36.394455,-11.580822,-1.5575894,-17.063972,-30.527916,-20.694859,-1.45717,-0.1404988,-19.815266,0.0016807972,0.0013453577,0.0012895482,0.0031382483,0.016748857,0.0050837123,0.001862828,0.010434818,0.254186,1.0,0.38312772,0.0142142875,657.1965,677.4156,0.039236486,0.403573,0.757,0.353,0.195,0.613,1.681,3.709,0.951,0.083,0.911,0.829,0.738,0.73,0.412,0.499,0.699,0.086,0.115,0.114,0.952,0.642,2.211,0.989
0.01,0.01,0.5541375,0.01,-395.01794,146.53876,44.386703,-27.16908,-36.62225,-11.770864,-1.3593687,-16.477879,-30.038027,-20.79956,-2.1625342,-0.9572394,-20.212513,0.0020516154,0.001578376,0.0014453405,0.003298881,0.016700875,0.0047243447,0.0014744691,0.009793199,0.2527611,1.0,0.3848836,0.01490537,732.04645,768.9924,0.03922526,0.40363953,0.359,0.238,0.195,0.32,7.937,2.299,0.124,0.352,0.667,0.083,0.906,0.449,0.829,0.479,0.479,0.982,0.394,0.036,0.723,0.513,2.777,0.762
0.01,0.01,0.5542401,0.01,-399.77786,150.59512,45.607216,-27.004898,-36.395405,-11.548996,-1.5760181,-17.117947,-30.556274,-20.675388,-1.4242715,-0.12836926,-19.825413,0.001676026,0.0013432801,0.0012898288,0.003141325,0.016742492,0.005074333,0.0018605108,0.010429122,0.25419563,1.0,0.3831085,0.014201911,647.84937,656.43555,0.039230872,0.40358424,0.832,0.825,0.979,0.673,0.658,7.085,0.211,0.34,0.432,0.167,0.605,0.432,0.84,0.289,0.574,0.735,0.32,0.188,0.711,0.394,0.424,0.718
0.01,0.01,0.55425113,0.01,-399.78485,150.70824,45.997704,-27.3954,-37.118877,-11.551365,-0.7410651,-16.337568,-30.544243,-21.195152,-1.7813379,-0.09186503,-19.760082,0.0016330745,0.0013088117,0.0012674021,0.0031287756,0.01676143,0.0050831498,0.0018733661,0.010493763,0.2542427,1.0,0.3830279,0.014114711,648.2392,658.9316,0.039242096,0.40357858,0.641,0.634,0.45,0.853,1.811,2.407,0.795,0.649,0.087,0.342,0.761,0.92,0.87,0.129,0.064,0.68,0.325,0.282,0.642,0.542,3.85,0.034
0.01,0.01,0.5542415,0.01,-401.4281,152.2428,45.950573,-27.706161,-37.013622,-11.47209,-0.64163345,-16.410637,-30.57613,-21.15298,-1.6973987,-0.06752116,-19.810602,0.0016133756,0.0012961256,0.001259755,0.0031193763,0.016724972,0.005065897,0.0018694743,0.010485547,0.25425863,1.0,0.38297474,0.014071335,637.3758,625.7728,0.039219648,0.40373248,0.54,0.791,0.875,0.815,2.674,7.491,0.872,0.041,0.274,0.796,0.205,0.619,0.899,0.193,0.516,0.145,0.044,0.434,0.934,0.429,4.6,0.144
0.01,0.01,0.5542406,0.01,-398.52356,149.56778,45.55222,-26.893867,-36.412224,-11.601969,-1.5621622,-17.058033,-30.531252,-20.716148,-1.483571,-0.1597533,-19.829384,0.0016815249,0.0013450007,0.0012884466,0.003135299,0.016747715,0.0050854613,0.0018626774,0.010433312,0.25417987,1.0,0.38313448,0.014215187,660.1946,683.2398,0.039236486,0.40357256,0.979,0.292,0.819,0.312,5.518,9.759,0.732,0.134,0.822,0.255,0.021,0.077,0.441,0.384,0.369,0.572,0.34,0.494,0.949,0.539,4.79,0.976
0.01,0.01,0.55413324,0.01,-394.99472,146.5988,44.422844,-27.150959,-36.600807,-11.738899,-1.3281645,-16.462317,-30.03588,-20.794008,-2.1423228,-0.93078077,-20.19849,0.002045771,0.0015746182,0.0014426006,0.0032953075,0.016698651,0.0047285026,0.0014791702,0.009800185,0.25277704,1.0,0.38485873,0.014893736,731.4537,768.4525,0.039230872,0.40364474,0.442,0.241,0.999,0.518,8.801,0.465,0.882,0.486,0.011,0.586,0.61,0.769,0.617,0.038,0.495,0.828,0.464,0.095,0.577,0.443,2.195,0.937
0.01,0.01,0.55424047,0.01,-400.2877,151.03377,45.53438,-27.085974,-36.407345,-11.548479,-1.5919713,-17.142927,-30.573544,-20.682112,-1.4284604,-0.13099535,-19.832998,0.0016751286,0.0013432691,0.0012903591,0.0031430356,0.016743343,0.00507329,0.0018603627,0.01043069,0.25420082,1.0,0.3831048,0.014201176,644.0446,646.0414,0.039236486,0.40358287,0.789,0.403,0.881,0.725,2.822,2.985,0.283,0.35,0.691,0.683,0.112,0.359,0.437,0.101,0.34,0.41,0.045,0.372,0.109,0.428,3.094,0.637
0.01,0.01,0.5542667,0.01,-399.43765,150.43028,46.011795,-27.305748,-37.088387,-11.5711775,-0.74503785,-16.30543,-30.514206,-21.198835,-1.7965008,-0.07952168,-19.722565,0.0016369597,0.0013113485,0.0012686206,0.0031287856,0.016761862,0.0050828904,0.0018702191,0.010488202,0.25422966,1.0,0.38305077,0.014125158,651.1866,666.0098,0.039230872,0.4035791,0.963,0.492,0.462,0.362,4.22,3.414,0.252,0.833,0.143,0.163,0.315,0.598,0.627,0.208,0.816,0.115,0.012,0.361,0.284,0.741,2.385,0.77
0.01,0.01,0.55423963,0.01,-401.9711,152.72433,45.8913,-27.863684,-36.944313,-11.4987545,-0.673317,-16.404596,-30.631422,-21.139713,-1.6892014,-0.07750599,-19.799797,0.0016113636,0.0012949111,0.0012591613,0.0031194102,0.016724652,0.0050653396,0.0018693112,0.010487324,0.25426227,1.0,0.38297245,0.014069465,634.5528,613.40295,0.03922526,0.40372846,0.838,0.655,0.306,0.326,6.383,0.093,0.291,0.296,0.195,0.317,0.747,0.791,0.99,0.115,0.306,0.788,0.492,0.257,0.795,0.498,4.39,0.582
0.01,0.01,0.55425435,0.01,-398.27463,149.42027,45.544704,-26.861685,-36.392296,-11.584253,-1.5328621,-17.02714,-30.51507,-20.716417,-1.487844,-0.15336962,-19.815012,0.001681523,0.0013441097,0.0012869207,0.003132033,0.016746555,0.0050871405,0.00186198,0.010432156,0.25417334,1.0,0.3831428,0.014216127,662.9277,688.45044,0.03924771,0.403573,0.361,0.201,0.193,0.42,3.719,5.598,0.377,0.525,0.972,0.483,0.094,0.811,0.161,0.279,0.013,0.977,0.205,0.09,0.199,0.871,4.853,0.401
0.01,0.01,0.5541026,0.01,-394.9954,146.64436,44.434906,-27.161913,-36.610413,-11.733222,-1.3190831,-16.468193,-30.056824,-20.810108,-2.1379888,-0.9142711,-20.1936,0.0020388106,0.0015701076,0.0014394621,0.003290784,0.016697073,0.004735141,0.0014862734,0.009811132,0.25280145,1.0,0.38482347,0.014878831,730.52606,767.62585,0.039230872,0.40364978,0.59,0.337,0.554,0.794,8.337,1.171,0.651,0.972,0.24,0.156,0.928,0.692,0.279,0.052,0.215,0.01,0.008,0.135,0.231,0.409,3.092,0.281
0.01,0.01,0.5542436,0.01,-400.8782,151.6252,45.42368,-27.155058,-36.343704,-11.543632,-1.5586416,-17.157024,-30.561512,-20.684168,-1.4072009,-0.12619609,-19.832314,0.001675861,0.001344045,0.0012913444,0.0031447315,0.016744368,0.005073199,0.0018620727,0.010432128,0.25420454,1.0,0.38309947,0.0142007535,640.068,633.32996,0.039230872,0.40358156,0.664,0.711,0.604,0.363,6.781,4.832,0.814,0.282,0.198,0.543,0.539,0.718,0.673,0.045,0.673,0.952,0.306,0.429,0.641,0.792,2.579,0.433
0.01,0.01,0.55425596,0.01,-399.13147,150.15976,45.982113,-27.262861,-37.092243,-11.614675,-0.76572996,-16.284632,-30.494919,-21.218576,-1.8369375,-0.09718059,-19.711267,0.0016438954,0.0013154836,0.0012709212,0.0031295887,0.016762774,0.0050827223,0.0018679551,0.010481322,0.25421417,1.0,0.38307288,0.014136794,654.1592,672.4816,0.039236486,0.4035787,0.504,0.288,0.396,0.852,7.646,4.056,0.603,0.86,0.915,0.363,0.212,0.894,0.691,0.115,0.854,0.756,0.294,0.4,0.542,0.435,0.703,0.538
0.01,0.01,0.5542405,0.01,-402.28113,152.9997,45.953476,-28.060411,-36.777878,-11.563918,-0.6271577,-16.405188,-30.62425,-21.13898,-1.6785958,-0.06402599,-19.823126,0.0016116024,0.0012950244,0.0012592867,0.0031196473,0.016724637,0.005065576,0.0018702925,0.010488503,0.25426447,1.0,0.38296914,0.01406836,632.06433,598.72144,0.039214037,0.40372348,0.142,0.3,0.884,0.796,4.659,0.653,0.288,0.782,0.891,0.613,0.902,0.609,0.159,0.384,0.069,0.46,0.062,0.25,0.449,0.988,1.315,0.747
0.01,0.01,0.55426985,0.01,-398.07617,149.28378,45.507576,-26.870275,-36.404152,-11.586851,-1.5169344,-17.007687,-30.514236,-20.73725,-1.5120275,-0.16560273,-19.820251,0.0016806868,0.0013427888,0.0012851164,0.003128583,0.016745338,0.0050885226,0.001860674,0.010430983,0.25416774,1.0,0.38315064,0.014215954,665.2926,692.5451,0.039236486,0.40357295,0.239,0.111,0.372,0.43,2.554,1.513,0.922,0.39,0.293,0.407,0.962,0.394,0.26,0.154,0.61,0.207,0.221,0.322,0.554,0.775,2.352,0.31
0.01,0.01,0.5540997,0.01,-394.9881,146.72678,44.480057,-27.149067,-36.604515,-11.715559,-1.299423,-16.46343,-30.066982,-20.811907,-2.1130247,-0.87226564,-20.166176,0.0020266187,0.0015626263,0.0014340722,0.003284642,0.01669626,0.004744617,0.0014960968,0.009826827,0.25283536,1.0,0.38478005,0.014858624,729.299,766.6574,0.039230872,0.40365538,0.894,0.145,0.575,0.622,9.175,5.079,0.901,0.706,0.553,0.26,0.708,0.825,0.317,0.064,0.126,0.833,0.482,0.435,0.377,0.455,4.142,0.968
0.01,0.01,0.5542575,0.01,-401.46988,152.20082,45.302418,-27.269926,-36.225285,-11.603093,-1.5366564,-17.16494,-30.590172,-20.664043,-1.4235626,-0.10407247,-19.830545,0.0016750894,0.0013437927,0.0012914139,0.0031454358,0.016744502,0.00507239,0.0018613284,0.010433077,0.25420725,1.0,0.38309932,0.014200894,636.39,618.8613,0.039236486,0.40358108,0.679,0.993,0.974,0.775,8.437,8.329,0.24,0.162,0.909,0.367,0.408,0.065,0.124,0.351,0.734,0.248,0.09,0.189,0.811,0.528,3.816,0.905
0.01,0.01,0.5542397,0.01,-398.85028,149.92632,45.97044,-27.201279,-37.08324,-11.656785,-0.78693736,-16.257866,-30.466242,-21.230507,-1.8670955,-0.09725507,-19.67807,0.0016504363,0.0013194282,0.0012729766,0.0031304238,0.016763726,0.0050820173,0.0018642688,0.0104734795,0.25419596,1.0,0.38310155,0.014150812,657.14764,678.6665,0.039236486,0.40357918,0.902,0.329,0.835,0.335,3.037,6.183,0.306,0.279,0.12,0.184,0.016,0.893,0.239,0.454,0.235,0.948,0.233,0.491,0.858,0.671,1.512,0.248
0.01,0.01,0.55424696,0.01,-402.29785,153.00934,45.960247,-28.07243,-36.76658,-11.565757,-0.63264245,-16.408426,-30.634058,-21.135849,-1.676027,-0.060837686,-19.82112,0.0016116493,0.0012949907,0.0012593407,0.003119678,0.01672446,0.005065508,0.0018702853,0.010488712,0.25426486,1.0,0.38296944,0.014068633,631.86475,597.24054,0.039214037,0.40371874,0.7,0.675,0.453,0.467,0.212,6.426,0.866,0.386,0.407,0.987,0.419,0.377,0.13,0.351,0.25,0.892,0.009,0.122,0.791,0.308,1.997,0.054
0.01,0.01,0.5542548,0.01,-397.90842,149.18033,45.476456,-26.88236,-36.41642,-11.584753,-1.4950433,-16.985172,-30.51072,-20.752588,-1.5314358,-0.1768477,-19.823853,0.0016809544,0.0013421263,0.0012838556,0.0031255868,0.01674467,0.0050905175,0.001861034,0.01043032,0.25416198,1.0,0.3831552,0.014215498,667.27527,695.7126,0.039242096,0.40357283,0.747,0.961,0.878,0.571,9.641,6.54,0.535,0.458,0.655,0.563,0.276,0.462,0.762,0.212,0.567,0.622,0.21,0.306,0.072,0.891,0.535,0.865
0.01,0.01,0.5540915,0.01,-394.98395,146.8119,44.518333,-27.146173,-36.603256,-11.694972,-1.2715452,-16.454546,-30.07632,-20.817753,-2.0945082,-0.8407742,-20.149803,0.002016708,0.0015558596,0.0014293388,0.0032783942,0.016696103,0.0047560353,0.0015078599,0.00984523,0.25287575,1.0,0.38472554,0.014836448,727.9221,765.50226,0.039230872,0.40366048,0.738,0.367,0.474,0.545,2.651,1.377,0.206,0.939,0.247,0.768,0.453,0.049,0.878,0.349,0.349,0.957,0.359,0.155,0.144,0.475,1.19,0.825
0.01,0.01,0.5542728,0.01,-401.83798,152.55396,45.247124,-27.430967,-36.06993,-11.705484,-1.483271,-17.184921,-30.588097,-20.677454,-1.4186443,-0.1218662,-19.843008,0.0016757993,0.001344321,0.001291922,0.003146019,0.016744828,0.0050727474,0.001862557,0.010433756,0.25420848,1.0,0.38309738,0.0142008625,633.22144,601.13165,0.039219648,0.40357998,0.472,0.472,0.163,0.171,0.138,5.159,0.459,0.994,0.591,0.076,0.612,0.56,0.159,0.224,0.696,0.149,0.188,0.08,0.332,0.795,0.539,0.45
0.01,0.01,0.5542406,0.01,-398.57703,149.72128,45.953472,-27.146563,-37.067238,-11.685282,-0.7978903,-16.22316,-30.426428,-21.23209,-1.8968174,-0.10588191,-19.651491,0.0016577959,0.0013240771,0.001275605,0.0031315791,0.016764697,0.0050804685,0.001859688,0.010463989,0.25417516,1.0,0.38313347,0.014165723,660.1793,684.5575,0.039236486,0.403579,0.524,0.24,0.484,0.382,8.292,8.111,0.526,0.292,0.909,0.74,0.8,0.942,0.358,0.122,0.359,0.571,0.446,0.057,0.471,0.85,0.132,0.79
0.01,0.01,0.55426073,0.01,-402.01547,152.76022,45.884815,-27.880484,-36.926235,-11.501374,-0.6703231,-16.413744,-30.629684,-21.149769,-1.6806544,-0.08500655,-19.796873,0.0016115584,0.0012950965,0.00125926,0.003119438,0.01672414,0.005065603,0.0018698113,0.010488391,0.25426385,1.0,0.38297266,0.014069819,634.3197,612.341,0.039230872,0.40371367,0.197,0.757,0.827,0.811,4.571,7.413,0.595,0.702,0.207,0.18,0.249,0.636,0.655,0.018,0.068,0.424,0.238,0.098,0.113,0.962,2.014,0.976
0.01,0.01,0.5542409,0.01,-397.76144,149.11539,45.46896,-26.878496,-36.416443,-11.572382,-1.4624411,-16.949827,-30.494953,-20.757942,-1.5390999,-0.17201461,-19.811697,0.001679159,0.0013402551,0.0012817784,0.0031221614,0.016743409,0.0050914376,0.0018592707,0.010429732,0.25415722,1.0,0.38316235,0.014214472,668.9559,698.49945,0.039242096,0.4035733,0.279,0.145,0.442,0.453,1.002,9.587,0.441,0.229,0.331,0.508,0.898,0.191,0.19,0.028,0.255,0.471,0.414,0.209,0.344,0.413,2.689,0.217
0.01,0.01,0.5540952,0.01,-395.0128,146.89003,44.552452,-27.152029,-36.61688,-11.695106,-1.2667314,-16.46613,-30.106653,-20.83896,-2.081843,-0.80214846,-20.124107,0.0020010322,0.0015457191,0.001422177,0.0032703648,0.016696218,0.0047696712,0.0015215813,0.009867882,0.2529248,1.0,0.38466546,0.014809737,726.1666,764.1749,0.039230872,0.4036664,0.222,0.964,0.45,0.73,3.006,1.703,0.859,0.763,0.672,0.704,0.995,0.132,0.666,0.368,0.873,0.507,0.265,0.246,0.262,0.874,4.065,0.647
0.01,0.01,0.5542477,0.01,-401.78064,152.51573,45.2554,-27.371864,-36.095757,-11.678108,-1.485851,-17.180935,-30.578144,-20.675734,-1.3989887,-0.12018214,-19.820526,0.0016758026,0.0013442223,0.0012918102,0.0031459688,0.01674478,0.005072773,0.0018623442,0.010434159,0.25420892,1.0,0.38309854,0.014201526,633.92773,605.73596,0.03922526,0.40357968,0.332,0.287,0.936,0.849,7.48,4.965,0.725,0.241,0.947,0.132,0.228,0.507,0.638,0.349,0.791,0.808,0.315,0.179,0.92,0.956,0.855,0.22
0.01,0.01,0.5542397,0.01,-398.3437,149.4992,45.908195,-27.116472,-37.073017,-11.738726,-0.8365195,-16.21407,-30.409132,-21.254044,-1.9443609,-0.1279477,-19.633419,0.0016673591,0.0013302187,0.0012792599,0.0031336453,0.016766157,0.005078764,0.0018552277,0.01045334,0.25415102,1.0,0.3831681,0.014183204,663.2512,690.13275,0.039230872,0.40357885,0.286,0.215,0.733,0.689,5.499,7.791,0.648,0.041,0.069,0.848,0.495,0.089,0.837,0.36,0.196,0.697,0.33,0.047,0.81,0.532,4.81,0.499
0.01,0.01,0.5542709,0.01,-401.45502,152.27643,45.929844,-27.718042,-36.99112,-11.46837,-0.6531909,-16.423151,-30.580658,-21.142078,-1.6943892,-0.070372105,-19.812395,0.0016135897,0.001296342,0.0012599775,0.0031193674,0.016723977,0.0050661406,0.0018702771,0.010487349,0.25426126,1.0,0.38297522,0.014072088,637.18085,625.0166,0.03922526,0.40370822,0.374,0.317,0.213,0.352,4.55,9.833,0.331,0.691,0.203,0.178,0.774,0.998,0.528,0.419,0.328,0.362,0.423,0.037,0.924,0.59,4.448,0.555
0.01,0.01,0.5542401,0.01,-397.65753,149.04823,45.427963,-26.919498,-36.452,-11.581003,-1.4444369,-16.930004,-30.496584,-20.781946,-1.5697275,-0.19508128,-19.827324,0.0016788599,0.0013391837,0.001280419,0.0031195593,0.016742988,0.005093187,0.0018599689,0.010429833,0.2541531,1.0,0.38316402,0.014212282,670.24774,700.5643,0.039242096,0.403573,0.972,0.864,0.292,0.106,5.797,0.694,0.54,0.237,0.999,0.418,0.243,0.536,0.412,0.026,0.408,0.233,0.34,0.26,0.084,0.907,3.259,0.526
0.01,0.01,0.5541051,0.01,-395.02332,147.00078,44.611855,-27.13378,-36.600704,-11.65823,-1.2227836,-16.445,-30.110641,-20.838854,-2.0549967,-0.7574157,-20.09738,0.0019870198,0.0015362301,0.001415462,0.0032620656,0.016697135,0.0047851945,0.001537449,0.009892925,0.2529788,1.0,0.38459587,0.014780896,724.3092,762.7796,0.039230872,0.40367183,0.954,0.619,0.26,0.365,2.077,9.349,0.06,0.245,0.392,0.031,0.21,0.614,0.989,0.182,0.265,0.56,0.33,0.258,0.996,0.898,2.793,0.332
0.01,0.01,0.55424047,0.01,-401.35696,152.07082,45.3248,-27.267155,-36.259388,-11.604059,-1.5440812,-17.1769,-30.57909,-20.677357,-1.4262078,-0.11540578,-19.846762,0.0016757564,0.00134416,0.0012916189,0.0031455366,0.016744597,0.0050730105,0.001862051,0.010434081,0.25420833,1.0,0.3831003,0.014201959,637.1004,621.8643,0.039230872,0.4035791,0.111,0.36,0.323,0.852,1.446,6.419,0.586,0.341,0.944,0.169,0.644,0.585,0.761,0.198,0.536,0.183,0.45,0.358,0.091,0.349,3.447,0.484
0.01,0.01,0.55425346,0.01,-398.0951,149.32913,45.88931,-27.059221,-37.037617,-11.748525,-0.8444903,-16.185066,-30.369787,-21.248589,-1.9679081,-0.1340795,-19.603342,0.0016757734,0.0013357715,0.0012824557,0.0031355117,0.01676698,0.0050753173,0.0018481526,0.010440754,0.25412387,1.0,0.38321066,0.014202354,666.36597,695.636,0.039236486,0.403579,0.939,0.242,0.362,0.699,4.722,7.889,0.702,0.589,0.997,0.905,0.33,0.889,0.039,0.031,0.836,0.379,0.447,0.225,0.498,0.682,4.129,0.893
0.01,0.01,0.5542408,0.01,-400.92065,151.77269,45.9149,-27.589802,-37.067642,-11.464487,-0.73045754,-16.433353,-30.579994,-21.150225,-1.7063074,-0.0936811,-19.802294,0.0016141097,0.0012966937,0.0012598644,0.0031184233,0.016723186,0.0050662607,0.0018686547,0.0104852505,0.2542571,1.0,0.38298395,0.01407577,640.1631,635.6658,0.039236486,0.4037028,0.598,0.512,0.682,0.898,1.211,6.78,0.222,0.056,0.661,0.742,0.499,0.444,0.168,0.035,0.546,0.097,0.383,0.45,0.065,0.636,1.922,0.519
0.01,0.01,0.5542405,0.01,-397.5681,149.02574,45.435413,-26.91071,-36.443493,-11.5560465,-1.4024789,-16.894308,-30.485825,-20.788282,-1.5710675,-0.18272886,-19.811697,0.0016768968,0.0013370553,0.0012783692,0.0031168226,0.016742408,0.0050942437,0.0018592121,0.010430486,0.2541502,1.0,0.38316724,0.014209824,671.1938,702.0059,0.039230872,0.40357345,0.888,0.637,0.807,0.467,1.576,6.697,0.241,0.523,0.257,0.617,0.409,0.759,0.646,0.076,0.525,0.765,0.111,0.3,0.522,0.937,1.754,0.27
0.01,0.01,0.5540981,0.01,-395.0822,147.07465,44.64004,-27.149551,-36.62588,-11.665603,-1.2209867,-16.45833,-30.144606,-20.867083,-2.0497396,-0.72623765,-20.076204,0.0019699624,0.0015250714,0.0014076465,0.003252939,0.016698133,0.0048018773,0.001554293,0.009920677,0.2530386,1.0,0.38452187,0.014749351,722.1737,760.84393,0.03922526,0.40367758,0.296,0.406,0.295,0.693,0.81,8.834,0.794,0.858,0.146,0.589,0.348,0.925,0.514,0.377,0.438,0.484,0.415,0.355,0.541,0.908,1.318,0.945
0.01,0.01,0.5542397,0.01,-400.79257,151.54549,45.45,-27.131832,-36.346897,-11.537034,-1.5625873,-17.1478,-30.554693,-20.674696,-1.4040216,-0.12671591,-19.831509,0.0016767,0.0013446197,0.0012917339,0.0031449872,0.016744468,0.0050737276,0.0018626871,0.010433784,0.25420624,1.0,0.38310215,0.014202958,640.6081,635.22955,0.039230872,0.40357885,0.508,0.145,0.767,0.983,1.444,4.491,0.958,0.765,0.435,0.864,0.065,0.133,0.526,0.491,0.706,0.558,0.307,0.236,0.535,0.666,1.856,0.303
